status,card_present,Tax_desc,Balance,Gender,Age,State,Amount,Movement,SalaryPerAnnum
1,1.00,2,11335.49,2,38,3.00,12.46,0,136175.40
1,1.00,0,8887.67,1,27,5.00,32.41,0,107040.96
1,0.00,2,63368.86,2,19,5.00,84.94,0,761445.60
2,0.80,1,15394.86,2,21,2.86,55.00,0,185398.32
2,0.80,4,31350.50,1,34,2.86,3903.73,1,423050.76
2,0.80,1,9460.11,1,20,2.86,35.00,0,113941.32
2,0.80,4,8630.16,2,26,2.86,1098.91,1,116748.84
2,0.80,4,63656.55,2,38,2.86,2647.38,1,795647.16
1,1.00,2,7100.50,2,28,2.00,32.42,0,85595.04
1,1.00,2,3865.96,2,30,1.00,33.13,0,46789.08
1,1.00,2,41157.39,2,21,2.00,10.46,0,494014.20
2,0.80,4,3097.72,1,30,2.86,1158.15,1,51070.44
2,0.80,4,10642.38,2,69,2.86,1043.12,1,140226.00
2,0.80,1,11535.46,2,22,2.86,33.00,0,138821.52
2,0.80,4,10855.60,1,20,2.86,1395.49,1,147013.08
2,0.80,4,18686.76,2,39,2.86,3071.14,1,261094.80
2,0.80,1,10899.06,1,26,2.86,50.00,0,131388.72
2,0.80,1,10235.78,1,34,2.86,1266.00,0,138021.36
1,1.00,0,5228.66,2,31,3.00,6.76,0,62825.04
1,1.00,0,23615.12,1,39,3.00,30.40,0,283746.24
1,0.00,0,13702.68,2,28,3.00,85.77,0,165461.40
1,0.00,0,15615.62,2,39,2.00,17.44,0,187596.72
1,1.00,0,9904.85,2,20,2.00,9.22,0,118968.84
2,0.80,1,9661.77,1,24,2.86,46.00,0,116493.24
1,1.00,0,22015.28,2,40,8.00,26.77,0,264504.60
1,1.00,0,9879.08,2,20,2.00,25.77,0,118858.20
2,0.80,1,18638.76,2,39,2.86,48.00,0,224241.12
1,1.00,0,10846.50,1,20,3.00,9.10,0,130267.20
1,1.00,0,2052.89,2,37,1.00,4.43,0,24687.84
1,1.00,2,8876.74,1,27,5.00,10.93,0,106652.04
1,1.00,0,21984.55,2,40,2.00,30.73,0,264183.36
2,0.80,1,17575.00,2,19,2.86,17.00,0,211104.00
2,0.80,1,18036.84,1,23,2.86,33.00,0,216838.08
2,0.80,3,8814.78,1,27,2.86,33.00,0,106173.36
2,0.80,5,42027.02,2,42,2.86,36.00,0,504756.24
1,1.00,0,10838.32,1,20,3.00,8.18,0,130158.00
1,0.00,2,8847.78,1,27,5.00,28.96,0,106520.88
2,0.80,3,8474.14,1,41,2.86,43.00,0,102205.68
2,0.80,5,12365.52,2,27,2.86,67.00,0,149190.24
1,1.00,2,11313.97,1,25,5.00,148.64,0,137551.32
1,1.00,0,22369.26,2,43,2.00,89.32,0,269502.96
1,1.00,0,24913.02,1,35,2.00,32.31,0,299343.96
1,1.00,2,266754.88,2,46,3.00,122.38,0,3202527.12
2,0.80,1,17198.58,1,19,2.86,33.00,0,206778.96
1,0.00,2,10819.45,1,20,3.00,18.87,0,130059.84
1,1.00,0,3040.57,1,21,7.00,13.34,0,36646.92
2,0.80,1,8601.16,2,26,2.86,29.00,0,103561.92
2,0.80,1,18606.76,2,39,2.86,32.00,0,223665.12
2,0.80,1,20698.50,2,29,2.86,39.00,0,248850.00
1,1.00,2,21934.48,2,40,3.00,50.07,0,263814.60
1,0.00,0,8805.89,1,27,3.00,8.89,0,105777.36
1,1.00,2,10175.16,1,34,7.00,60.62,0,122829.36
1,1.00,2,47537.31,2,28,3.00,16.84,0,570649.80
1,1.00,2,41132.46,2,21,2.00,24.93,0,493888.68
1,0.00,0,21920.49,2,40,3.00,13.99,0,263213.76
2,0.80,1,15264.86,2,21,2.86,130.00,0,184738.32
2,0.80,1,5967.79,2,44,2.86,1251.00,0,86625.48
2,0.80,1,85655.29,2,40,2.86,156.00,0,1029735.48
2,0.80,3,22353.26,2,43,2.86,16.00,0,268431.12
2,0.80,1,85608.29,2,40,2.86,47.00,0,1027863.48
2,0.80,1,2000.89,2,37,2.86,52.00,0,24634.68
2,0.80,5,8467.56,1,53,2.86,182.00,0,103794.72
2,0.80,1,17144.17,2,20,2.86,39.00,0,206198.04
2,0.80,1,8452.14,1,41,2.86,22.00,0,101689.68
1,1.00,2,8110.90,1,25,5.00,5.37,0,97395.24
1,1.00,2,24906.21,1,35,2.00,6.81,0,298956.24
2,0.80,1,17542.00,2,19,2.86,33.00,0,210900.00
2,0.80,1,1982.89,2,37,2.86,18.00,0,24010.68
2,0.80,1,24374.16,2,23,2.86,77.00,0,293413.92
2,0.80,1,8064.90,1,25,2.86,46.00,0,97330.80
2,0.80,1,7350.59,1,30,2.86,47.00,0,88771.08
1,1.00,0,63322.53,2,19,5.00,46.33,0,760426.32
2,0.80,1,24873.21,1,35,2.86,33.00,0,298874.52
2,0.80,3,20671.72,1,19,2.86,22.00,0,248324.64
1,1.00,0,21894.61,2,40,5.00,25.88,0,263045.88
2,0.80,1,9769.31,1,43,2.86,43.00,0,117747.72
1,1.00,0,8032.82,1,25,5.00,32.08,0,96778.80
1,1.00,0,17650.85,2,52,5.00,6.78,0,211891.56
1,1.00,0,8015.01,1,25,5.00,17.81,0,96393.84
1,0.00,2,9651.36,1,24,5.00,10.41,0,115941.24
1,1.00,2,9637.42,1,24,5.00,13.94,0,115816.32
1,1.00,2,205420.86,1,40,3.00,30.43,0,2465415.48
1,1.00,0,8784.53,1,27,5.00,21.36,0,105670.68
1,1.00,0,117629.01,2,42,1.00,68.44,0,1412369.40
2,0.80,1,31323.50,1,34,2.86,27.00,0,376206.00
2,0.80,3,3001.57,1,21,2.86,39.00,0,36486.84
2,0.80,3,8936.27,1,47,2.86,113.00,0,108591.24
1,0.00,2,17201.88,2,52,2.00,448.97,0,211810.20
1,1.00,2,11292.18,1,25,5.00,21.79,0,135767.64
1,1.00,2,9628.30,1,24,3.00,9.12,0,115649.04
1,1.00,0,9608.34,1,24,5.00,19.96,0,115539.60
1,1.00,2,6464.64,1,35,3.00,60.40,0,78300.48
1,1.00,0,10163.72,1,34,7.00,11.44,0,122101.92
1,1.00,2,13647.79,2,31,3.00,39.52,0,164247.72
1,1.00,0,205383.29,1,40,2.00,37.57,0,2465050.32
1,1.00,0,23598.76,1,39,3.00,16.36,0,283381.44
1,1.00,2,1963.34,2,37,1.00,19.55,0,23794.68
1,1.00,0,117373.11,2,42,2.00,255.90,0,1411548.12
1,1.00,2,8425.84,1,41,2.00,26.30,0,101425.68
1,1.00,0,1951.52,2,37,1.00,11.82,0,23560.08
1,1.00,0,8007.81,1,25,5.00,7.20,0,96180.12
1,1.00,0,63278.61,2,19,5.00,43.92,0,759870.36
1,1.00,2,8763.89,1,27,5.00,20.64,0,105414.36
2,0.80,1,5361.55,2,24,2.86,41.00,0,64830.60
2,0.80,4,11819.77,1,26,2.86,920.71,1,152885.76
2,0.80,3,9467.97,2,20,2.86,24.00,0,113903.64
2,0.80,1,8890.27,1,47,2.86,46.00,0,107235.24
1,1.00,0,8534.31,2,26,5.00,66.85,0,103213.92
1,0.00,0,13581.04,2,31,3.00,66.75,0,163773.48
1,1.00,0,47519.22,2,28,3.00,18.09,0,570447.72
1,1.00,2,8374.19,1,41,2.00,51.65,0,101110.08
1,1.00,2,10992.89,2,26,2.00,15.90,0,132105.48
1,0.00,0,20692.39,2,29,5.00,6.11,0,248382.00
2,0.80,4,58535.16,2,78,2.86,782.42,1,711810.96
2,0.80,1,21750.61,2,40,2.86,144.00,0,262735.32
2,0.80,5,205342.29,1,40,2.86,41.00,0,2464599.48
2,0.80,1,9812.83,2,21,2.86,35.00,0,118173.96
1,1.00,2,8749.95,1,27,5.00,13.94,0,105166.68
1,1.00,0,18568.48,2,39,2.00,38.28,0,223281.12
1,1.00,2,2991.89,1,21,7.00,9.68,0,36018.84
2,0.80,4,12459.42,2,22,2.86,2218.73,1,176137.80
2,0.80,1,9864.08,2,20,2.86,15.00,0,118548.96
1,1.00,2,1957.65,1,26,1.00,9.13,0,23601.36
1,0.00,2,1934.21,2,37,2.00,17.31,0,23418.24
1,1.00,2,8863.27,1,47,5.00,27.00,0,106683.24
2,0.80,1,18508.48,2,39,2.86,60.00,0,222821.76
2,0.80,4,5674.58,2,30,2.86,1808.62,1,89798.40
1,0.00,0,1950.20,1,26,1.00,7.45,0,23491.80
1,0.00,0,1907.38,2,37,3.00,26.83,0,23210.52
1,1.00,2,1924.32,1,26,1.00,25.88,0,23402.40
1,1.00,0,6437.75,1,35,3.00,26.89,0,77575.68
1,1.00,2,43324.36,2,38,3.00,20.60,0,520139.52
1,1.00,2,11208.24,1,25,3.00,83.94,0,135506.16
2,0.80,4,6564.12,2,44,2.86,596.33,1,85925.40
2,0.80,1,5295.48,1,40,2.86,33.00,0,63941.76
2,0.80,1,10622.45,1,20,2.86,197.00,0,129833.40
2,0.80,4,12426.87,2,26,2.86,1433.98,1,166330.20
1,0.00,0,8741.63,1,27,5.00,8.32,0,104999.40
1,1.00,2,9682.72,1,34,7.00,481.00,0,121964.64
1,1.00,2,23558.38,1,39,4.00,40.38,0,283185.12
1,1.00,2,47491.00,2,28,3.00,28.22,0,570230.64
1,1.00,0,1894.44,2,37,1.00,12.94,0,22888.56
1,1.00,2,14203.64,1,34,3.00,38.07,0,170900.52
1,1.00,0,19317.35,1,40,3.00,22.70,0,232080.60
1,1.00,2,24815.53,1,35,4.00,57.68,0,298478.52
2,0.80,4,6988.64,1,43,2.86,1630.36,1,103428.00
2,0.80,4,9332.54,2,37,2.86,916.75,1,122991.48
1,1.00,2,17183.08,2,52,5.00,18.80,0,206422.56
1,1.00,0,5215.90,2,31,3.00,12.76,0,62743.92
1,1.00,2,20138.53,2,18,1.00,12.28,0,241809.72
2,0.80,1,12527.91,2,44,2.86,15.00,0,150514.92
2,0.80,1,12336.52,2,27,2.86,29.00,0,148386.24
2,0.80,4,56525.54,2,22,2.86,3195.01,1,716646.60
2,0.80,1,9645.72,1,34,2.86,37.00,0,116192.64
2,0.80,4,7163.07,1,35,2.86,725.32,1,94660.68
1,1.00,2,4733.21,1,24,2.00,1248.09,0,71775.60
1,0.00,2,10605.96,1,20,3.00,16.49,0,127469.40
1,1.00,2,5278.83,1,40,1.00,16.65,0,63545.76
1,1.00,0,17155.86,2,52,5.00,27.22,0,206196.96
1,1.00,0,14371.91,2,25,5.00,38.18,0,172921.08
2,0.80,1,24333.16,2,23,2.86,41.00,0,292489.92
2,0.80,1,11286.49,2,38,2.86,49.00,0,136025.88
2,0.80,1,205321.29,1,40,2.86,21.00,0,2464107.48
1,0.00,0,22213.77,2,38,2.00,37.98,0,267021.00
1,1.00,2,5653.40,2,30,1.00,21.18,0,68094.96
2,0.80,1,2271.06,2,38,2.86,50.00,0,27852.72
2,0.80,1,266704.88,2,46,2.86,50.00,0,3201058.56
1,1.00,0,7137.09,1,35,3.00,25.98,0,85956.84
1,1.00,2,10584.54,1,20,3.00,21.42,0,127271.52
1,1.00,2,10577.05,1,20,3.00,7.49,0,127014.48
1,1.00,2,24511.41,1,46,3.00,39.89,0,294615.60
1,1.00,0,1889.95,2,37,1.00,4.49,0,22733.28
1,1.00,2,5237.87,1,40,1.00,40.96,0,63345.96
2,0.80,1,12486.91,2,44,2.86,41.00,0,150334.92
1,1.00,0,12248.12,2,19,5.00,43.89,0,147504.12
1,0.00,0,14347.90,2,25,5.00,24.01,0,172462.92
2,0.80,5,13644.68,2,28,2.86,58.00,0,164432.16
1,1.00,0,12407.59,2,26,2.00,19.28,0,149122.44
1,1.00,2,8733.60,1,27,5.00,8.03,0,104899.56
1,1.00,2,5186.96,1,40,1.00,50.91,0,62854.44
1,1.00,0,2977.90,1,21,7.00,13.99,0,35902.68
2,0.80,1,11176.24,1,25,2.86,32.00,0,134498.88
2,0.80,1,13053.85,2,35,2.86,36.00,0,157078.20
2,0.80,1,7435.08,1,26,2.86,33.00,0,89616.96
1,1.00,2,47481.37,2,28,3.00,9.63,0,569892.00
1,0.00,0,2263.52,2,38,3.00,7.54,0,27252.72
2,0.80,1,23506.38,1,39,2.86,52.00,0,282700.56
2,0.80,3,67984.53,2,33,2.86,59.00,0,816522.36
1,1.00,2,4696.41,2,25,2.00,13.91,0,56523.84
1,1.00,2,20129.95,2,18,1.00,8.58,0,241662.36
1,1.00,2,205177.72,1,40,3.00,143.57,0,2463855.48
1,1.00,0,4674.84,2,25,1.00,21.57,0,56356.92
1,0.00,0,5643.32,2,30,1.00,10.08,0,67840.80
1,0.00,2,205165.49,1,40,2.00,12.23,0,2462132.64
1,1.00,0,8720.82,1,27,3.00,12.78,0,104803.20
1,1.00,0,43301.07,2,38,3.00,23.29,0,519892.32
1,1.00,2,8713.16,1,27,5.00,7.66,0,104649.84
2,0.80,1,15181.86,2,21,2.86,83.00,0,183178.32
2,0.80,1,11227.49,2,38,2.86,59.00,0,135437.88
2,0.80,1,13197.78,2,24,2.86,43.00,0,158889.36
2,0.80,3,1762.95,2,37,2.86,127.00,0,22679.40
2,0.80,1,22330.26,2,43,2.86,23.00,0,268239.12
2,0.80,1,17158.58,1,19,2.86,40.00,0,206382.96
1,1.00,2,5172.93,1,40,1.00,14.03,0,62243.52
1,1.00,2,19286.88,1,40,4.00,30.47,0,231808.20
2,0.80,1,47416.37,2,28,2.86,65.00,0,569776.44
2,0.80,1,63531.55,2,38,2.86,125.00,0,763878.60
1,1.00,0,4726.81,1,24,2.00,6.40,0,56798.52
2,0.80,3,24329.41,1,46,2.86,182.00,0,294136.92
2,0.80,1,14319.90,2,25,2.86,28.00,0,172174.80
2,0.80,1,9040.13,1,21,2.86,28.00,0,108817.56
2,0.80,1,22313.26,2,43,2.86,17.00,0,267963.12
1,0.00,2,10555.43,1,20,3.00,21.62,0,126924.60
1,1.00,2,8335.32,1,41,2.00,38.87,0,100490.28
2,0.80,3,22079.77,2,38,2.86,134.00,0,266565.24
1,1.00,2,8428.03,2,26,5.00,106.28,0,102411.72
1,1.00,0,9837.20,2,20,2.00,26.88,0,118368.96
1,1.00,0,4645.79,2,25,2.00,29.05,0,56098.08
1,1.00,0,12239.80,2,19,5.00,8.32,0,146977.44
1,0.00,0,8312.95,1,41,2.00,22.37,0,100023.84
1,1.00,0,2964.74,1,21,7.00,13.16,0,35734.80
1,0.00,0,20079.87,2,18,1.00,50.08,0,241559.40
1,1.00,2,12233.67,2,19,5.00,6.13,0,146877.60
1,1.00,0,41110.72,2,21,2.00,21.74,0,493589.52
2,0.80,3,43151.07,2,38,2.86,150.00,0,519612.84
1,0.00,2,10534.46,1,20,3.00,20.97,0,126665.16
1,1.00,2,1916.20,1,26,1.00,8.12,0,23091.84
1,0.00,0,20658.32,2,29,5.00,34.07,0,248308.68
1,1.00,2,19275.36,1,40,3.00,11.52,0,231442.56
1,1.00,2,2254.13,2,38,3.00,9.39,0,27162.24
1,0.00,0,22301.76,2,43,2.00,11.50,0,267759.12
1,1.00,2,6506.74,1,18,3.00,12.98,0,78236.64
1,0.00,0,14164.59,1,34,2.00,39.05,0,170443.68
1,0.00,0,1898.77,1,26,1.00,17.43,0,22994.40
1,0.00,2,4713.26,1,24,2.00,13.55,0,56721.72
1,1.00,2,7087.97,2,28,2.00,12.53,0,85206.00
1,0.00,2,4695.05,1,24,2.00,18.21,0,56559.12
2,0.80,1,67934.53,2,33,2.86,50.00,0,815814.36
1,0.00,2,29436.89,1,50,5.00,8.53,0,353345.04
1,1.00,2,9594.74,1,24,4.00,13.60,0,115300.08
1,1.00,2,1887.86,1,26,1.00,10.91,0,22785.24
2,0.80,3,9482.81,1,21,2.86,66.00,0,114585.72
2,0.80,1,8279.95,1,41,2.86,33.00,0,99755.40
2,0.80,3,6970.64,1,43,2.86,18.00,0,83863.68
2,0.80,3,9284.97,2,20,2.86,183.00,0,113615.64
2,0.80,4,45032.02,2,38,2.86,1880.95,1,562955.64
1,1.00,2,1878.21,1,26,1.00,9.65,0,22654.32
1,1.00,0,1872.61,1,26,1.00,5.60,0,22538.52
1,1.00,2,9797.16,2,21,2.00,15.67,0,117753.96
1,1.00,0,12228.95,2,19,4.00,4.72,0,146804.04
1,1.00,2,19266.89,1,40,4.00,8.47,0,231304.32
1,1.00,0,9782.31,2,21,2.00,14.85,0,117565.92
1,1.00,2,9771.43,2,21,2.00,10.88,0,117387.72
2,0.80,1,31307.50,1,34,2.86,16.00,0,375882.00
2,0.80,4,9068.07,1,20,2.86,1138.79,1,122482.32
2,0.80,4,2680.40,2,37,2.86,917.45,1,43174.20
1,1.00,2,9744.21,1,43,2.00,25.10,0,117231.72
1,1.00,2,10544.78,1,19,2.00,18.17,0,126755.40
1,1.00,0,5191.86,2,31,3.00,24.04,0,62590.80
2,0.80,4,11506.49,1,21,2.86,2023.68,1,162362.04
2,0.80,4,20941.64,2,52,2.86,3785.78,1,296729.04
2,0.80,4,4671.32,1,64,2.86,576.00,1,62967.84
2,0.80,4,9233.14,1,25,2.86,1225.33,1,125501.64
2,0.80,4,8905.77,1,27,2.86,4863.62,1,165232.68
2,0.80,4,21213.46,1,40,2.86,1946.57,1,277920.36
2,0.80,1,2935.74,1,21,2.86,29.00,0,35576.88
1,1.00,0,1652.23,1,26,1.00,220.38,0,22471.32
1,0.00,2,23460.09,1,39,3.00,46.29,0,282076.56
1,1.00,0,9721.93,1,43,2.00,22.28,0,116930.52
2,0.80,1,24307.41,1,46,2.86,22.00,0,291952.92
2,0.80,1,85568.29,2,40,2.86,40.00,0,1027299.48
2,0.80,4,30873.87,1,50,2.86,1436.98,1,387730.20
1,1.00,0,2624.85,2,37,1.00,55.55,0,32164.80
1,1.00,2,9491.06,1,43,2.00,230.87,0,116663.16
1,1.00,0,22045.43,2,38,2.00,34.34,0,264957.24
1,1.00,0,9485.37,1,43,2.00,5.69,0,113892.72
1,1.00,0,10512.74,1,20,5.00,21.72,0,126413.52
1,0.00,0,9458.11,1,43,4.00,27.26,0,113824.44
1,1.00,2,9424.83,1,43,2.00,33.28,0,113497.32
2,0.80,4,10753.02,2,25,2.86,6107.23,1,202323.00
2,0.80,4,11553.31,1,27,2.86,2840.15,1,172721.52
1,1.00,0,9055.20,1,20,5.00,12.87,0,108816.84
1,1.00,0,10502.58,1,20,3.00,10.16,0,126152.88
1,1.00,2,205123.51,1,40,2.00,41.98,0,2461985.88
1,1.00,0,9045.08,1,20,5.00,10.12,0,108662.40
1,1.00,2,9378.80,1,43,2.00,46.03,0,113097.96
1,1.00,2,24282.79,1,46,3.00,24.62,0,291688.92
2,0.80,4,13458.60,1,25,2.86,2282.36,1,188891.52
2,0.80,1,21709.61,2,40,2.86,41.00,0,261007.32
2,0.80,4,42670.92,2,21,2.86,1560.20,1,530773.44
2,0.80,1,47373.37,2,28,2.86,43.00,0,568996.44
2,0.80,1,9567.74,1,24,2.86,27.00,0,115136.88
1,0.00,0,2230.20,2,38,4.00,23.93,0,27049.56
1,1.00,0,9327.38,1,43,4.00,51.42,0,112545.60
1,1.00,2,10737.70,2,25,2.00,15.32,0,129036.24
1,1.00,2,9296.53,1,43,2.00,30.85,0,111928.56
2,0.80,4,14864.23,2,22,2.86,3328.77,1,218316.00
2,0.80,4,21121.09,2,35,2.86,2544.76,1,283990.20
2,0.80,4,12344.34,2,21,2.86,2572.91,1,179007.00
1,1.00,2,14289.08,2,25,5.00,30.82,0,171838.80
1,1.00,0,5174.20,2,31,3.00,17.66,0,62302.32
1,0.00,2,9283.55,1,43,2.00,12.98,0,111558.36
1,1.00,0,13175.20,2,24,1.00,22.58,0,158373.36
1,1.00,2,5575.83,2,30,1.00,67.49,0,67719.84
1,1.00,0,4667.42,1,24,3.00,27.63,0,56340.60
2,0.80,3,11473.49,1,21,2.86,33.00,0,138077.88
2,0.80,1,5308.55,2,24,2.86,53.00,0,64338.60
2,0.80,1,22414.73,1,38,2.86,66.00,0,269768.76
1,0.00,0,7715.79,2,20,2.00,31.50,0,92967.48
1,1.00,0,9038.86,1,20,5.00,6.22,0,108540.96
1,1.00,0,9237.09,1,43,2.00,46.46,0,111402.60
2,0.80,1,31244.50,1,34,2.86,63.00,0,375690.00
2,0.80,3,8983.86,1,20,2.86,55.00,0,108466.32
2,0.80,1,17502.00,2,19,2.86,40.00,0,210504.00
2,0.80,1,5910.40,1,35,2.86,45.00,0,71464.80
1,1.00,0,1637.04,1,26,1.00,15.19,0,19826.76
1,1.00,2,18499.41,2,39,2.00,9.07,0,222101.76
1,1.00,0,205103.06,1,40,2.00,20.45,0,2461482.12
1,0.00,0,5149.76,2,31,3.00,24.44,0,62090.40
1,1.00,2,1621.00,1,26,1.00,16.04,0,19644.48
1,1.00,2,9220.12,1,43,2.00,16.97,0,110845.08
2,0.80,1,20052.87,2,18,2.86,27.00,0,240958.44
1,1.00,2,4656.81,1,64,3.00,14.51,0,56055.84
1,1.00,2,2152.41,2,38,3.00,77.79,0,26762.40
1,1.00,0,9074.58,1,43,2.00,145.54,0,110641.44
1,1.00,2,13167.68,2,24,1.00,7.52,0,158102.40
2,0.80,1,8914.86,1,20,2.86,69.00,0,107806.32
2,0.80,1,58497.16,2,78,2.86,38.00,0,702421.92
2,0.80,1,13552.04,2,31,2.86,29.00,0,162972.48
2,0.80,1,17452.00,2,19,2.86,50.00,0,210024.00
2,0.80,3,9382.74,1,24,2.86,185.00,0,114812.88
2,0.80,1,12453.58,1,30,2.86,131.00,0,151014.96
2,0.80,1,5552.83,2,30,2.86,23.00,0,66909.96
1,1.00,0,22279.57,2,43,2.00,22.19,0,267621.12
1,1.00,2,9031.76,1,43,2.00,42.82,0,108894.96
1,1.00,2,10504.83,1,19,2.00,39.95,0,126537.36
1,1.00,2,20642.24,2,29,3.00,16.08,0,247899.84
1,1.00,0,10473.73,1,20,3.00,28.85,0,126030.96
1,1.00,2,24236.23,1,46,3.00,46.56,0,291393.48
1,1.00,2,10452.81,1,20,5.00,20.92,0,125684.76
1,0.00,0,18452.91,2,39,2.00,46.50,0,221992.92
1,0.00,0,2139.28,2,38,2.00,13.13,0,25828.92
1,1.00,0,6949.09,1,43,2.00,21.55,0,83647.68
2,0.80,1,5267.55,2,24,2.86,41.00,0,63702.60
1,1.00,2,21200.84,1,40,3.00,12.62,0,254561.52
1,1.00,0,21190.14,1,40,4.00,10.70,0,254410.08
1,1.00,2,23429.39,1,39,3.00,30.70,0,281521.08
1,0.00,2,2927.13,1,21,7.00,8.61,0,35228.88
1,1.00,0,5105.80,2,31,3.00,43.96,0,61797.12
1,1.00,2,22261.10,2,43,2.00,18.47,0,267354.84
1,1.00,2,7059.50,2,28,2.00,28.47,0,85055.64
2,0.80,1,9207.14,1,25,2.86,26.00,0,110797.68
2,0.80,1,41859.02,2,42,2.86,168.00,0,504324.24
1,1.00,2,2129.24,2,38,3.00,10.04,0,25671.36
1,1.00,2,10421.37,1,20,3.00,31.44,0,125433.72
2,0.80,1,14991.86,2,21,2.86,190.00,0,182182.32
2,0.80,3,11790.68,2,24,2.86,1377.00,0,158012.16
2,0.80,1,8860.13,1,21,2.86,180.00,0,108481.56
1,1.00,2,2612.87,2,37,2.00,11.98,0,31498.20
1,0.00,2,14152.68,1,34,3.00,11.91,0,169975.08
2,0.80,1,6963.50,2,28,2.86,96.00,0,84714.00
2,0.80,1,42642.92,2,21,2.86,28.00,0,512051.04
1,1.00,2,10726.33,2,25,1.00,11.37,0,128852.40
1,1.00,2,11531.77,1,27,5.00,21.54,0,138639.72
1,1.00,2,22040.20,2,38,3.00,5.23,0,264545.16
2,0.80,1,13526.04,2,31,2.86,26.00,0,162624.48
2,0.80,1,1900.24,2,38,2.86,229.00,0,25550.88
2,0.80,1,22369.73,1,38,2.86,45.00,0,268976.76
2,0.80,1,17993.84,1,23,2.86,43.00,0,216442.08
2,0.80,1,41822.02,2,42,2.86,37.00,0,502308.24
1,1.00,2,14114.60,1,34,2.00,38.08,0,169832.16
1,1.00,2,17152.12,1,19,3.00,6.46,0,205902.96
1,1.00,0,6467.55,1,18,5.00,39.19,0,78080.88
1,1.00,0,23394.31,1,39,3.00,35.08,0,281152.68
1,1.00,2,8889.23,1,20,5.00,25.63,0,106978.32
1,1.00,2,5544.46,2,30,1.00,8.37,0,66633.96
1,0.00,2,4646.49,1,64,3.00,10.32,0,55881.72
1,1.00,2,4596.55,1,64,1.00,49.94,0,55757.88
1,1.00,2,4653.26,1,24,2.00,14.16,0,56009.04
1,1.00,2,11499.25,1,27,4.00,32.52,0,138381.24
1,1.00,0,17430.24,2,19,3.00,21.76,0,209424.00
1,1.00,0,11757.93,2,24,1.00,32.75,0,141488.16
1,1.00,0,11480.60,1,27,3.00,18.65,0,137991.00
1,1.00,2,21167.90,1,40,4.00,22.24,0,254281.68
2,0.80,1,11286.60,1,27,2.86,194.00,0,137767.20
2,0.80,1,6422.55,1,18,2.86,45.00,0,77610.60
1,1.00,0,12305.17,2,21,3.00,39.17,0,148132.08
1,1.00,0,20046.76,2,18,1.00,6.11,0,240634.44
1,1.00,2,6932.75,2,28,2.00,30.75,0,83562.00
2,0.80,1,13509.04,2,31,2.86,17.00,0,162312.48
2,0.80,3,117176.11,2,42,2.86,197.00,0,1408477.32
1,1.00,0,12283.36,2,21,6.00,21.81,0,147662.04
1,1.00,0,2602.59,2,37,1.00,10.28,0,31354.44
1,1.00,0,6923.11,1,43,2.00,25.98,0,83389.08
1,0.00,0,9241.59,2,20,3.00,43.38,0,111419.64
1,1.00,2,8864.02,1,27,2.00,41.75,0,106869.24
1,1.00,2,8817.18,1,47,3.00,46.09,0,106359.24
1,1.00,2,23345.26,1,39,3.00,49.05,0,280731.72
2,0.80,1,18356.50,2,39,2.86,81.00,0,221250.00
2,0.80,1,20224.03,2,42,2.86,45.00,0,243228.36
1,1.00,0,13495.41,2,31,3.00,13.63,0,162108.48
1,1.00,2,18437.50,2,39,2.00,15.41,0,221434.92
1,1.00,0,11259.01,1,27,5.00,27.59,0,135439.20
1,0.00,2,17127.13,1,19,3.00,24.99,0,205825.44
2,0.80,3,13009.85,2,35,2.86,44.00,0,156646.20
2,0.80,1,63333.55,2,38,2.86,198.00,0,762378.60
1,1.00,0,6892.52,1,43,3.00,30.59,0,83077.32
1,1.00,2,23332.96,1,39,3.00,12.30,0,280143.12
1,0.00,0,4572.32,1,64,3.00,24.23,0,55158.60
2,0.80,3,67777.53,2,33,2.86,157.00,0,815214.36
2,0.80,3,20001.76,2,18,2.86,45.00,0,240561.12
2,0.80,1,8351.39,2,23,2.86,165.00,0,102196.68
1,1.00,2,11745.07,2,24,1.00,12.86,0,141095.16
1,1.00,0,13584.70,2,28,2.00,59.98,0,163736.16
1,1.00,0,11717.38,2,24,1.00,27.69,0,140940.84
1,1.00,2,3334.91,1,18,1.00,8.41,0,40119.84
1,0.00,2,6842.16,1,43,2.00,50.36,0,82710.24
1,1.00,2,2587.22,2,37,1.00,15.37,0,31231.08
1,0.00,2,6926.08,2,28,2.00,6.67,0,83193.00
1,1.00,0,5532.07,2,30,1.00,12.39,0,66533.52
1,1.00,0,5527.84,2,30,1.00,4.23,0,66384.84
1,1.00,2,11705.42,2,24,1.00,11.96,0,140608.56
1,1.00,2,2905.78,1,21,7.00,21.35,0,35125.56
1,0.00,2,44976.07,2,38,3.00,55.95,0,540384.24
2,0.80,1,10625.38,2,69,2.86,17.00,0,127708.56
2,0.80,5,19980.76,2,18,2.86,21.00,0,240021.12
1,1.00,2,8804.67,1,47,5.00,12.51,0,105806.16
1,1.00,2,5076.74,2,31,3.00,29.06,0,61269.60
1,1.00,0,9612.49,1,34,7.00,33.23,0,115748.64
1,1.00,0,21134.17,1,40,3.00,33.73,0,254014.80
2,0.80,1,85492.29,2,40,2.86,76.00,0,1026819.48
2,0.80,1,13535.70,2,28,2.86,49.00,0,163016.40
1,1.00,0,117141.35,2,42,1.00,34.76,0,1406113.32
1,1.00,2,24179.13,1,46,2.00,57.10,0,290834.76
